tensor,expert,model_offset,nbytes,shape,n_expert,residual_ms,touches
blk.1.ffn_up_exps.weight,49,7238454528,4456448,4096x2048x256,256,1.177000,1
blk.13.ffn_up_exps.weight,53,50251262208,4456448,4096x2048x256,256,1.177000,1
blk.22.ffn_down_exps.weight,176,80769947904,4456448,2048x4096x256,256,1.177000,1
blk.10.ffn_up_exps.weight,22,39376577792,4456448,4096x2048x256,256,1.176000,4
blk.18.ffn_down_exps.weight,187,66489376000,4456448,2048x4096x256,256,1.176000,4
blk.34.ffn_up_exps.weight,52,125487828224,4456448,4096x2048x256,256,1.174000,6
blk.18.ffn_down_exps.weight,2,65664933120,4456448,2048x4096x256,256,1.173000,1
blk.22.ffn_down_exps.weight,80,80342128896,4456448,2048x4096x256,256,1.173000,2
blk.34.ffn_down_exps.weight,181,123781008640,4456448,2048x4096x256,256,1.173000,2
blk.17.ffn_down_exps.weight,132,62651213056,4456448,2048x4096x256,256,1.171000,2
blk.34.ffn_up_exps.weight,241,126330096896,4456448,4096x2048x256,256,1.171000,4
blk.17.ffn_up_exps.weight,11,64393684224,4456448,4096x2048x256,256,1.170000,5
blk.33.ffn_up_exps.weight,102,122117592320,4456448,4096x2048x256,256,1.170000,1
blk.4.ffn_down_exps.weight,195,16371452672,4456448,2048x4096x256,256,1.170000,1
blk.1.ffn_down_exps.weight,174,5513809152,4456448,2048x4096x256,256,1.168000,1
blk.1.ffn_down_exps.weight,49,4956753152,4456448,2048x4096x256,256,1.168000,1
blk.32.ffn_down_exps.weight,15,115876441856,4456448,2048x4096x256,256,1.168000,1
blk.19.ffn_up_exps.weight,40,71687717632,4456448,4096x2048x256,256,1.167000,1
blk.35.ffn_down_exps.weight,138,127161119488,4456448,2048x4096x256,256,1.166000,1
blk.13.ffn_up_exps.weight,107,50491910400,4456448,4096x2048x256,256,1.165000,1
blk.13.ffn_up_exps.weight,132,50603321600,4456448,4096x2048x256,256,1.165000,1
blk.19.ffn_down_exps.weight,196,70101222144,4456448,2048x4096x256,256,1.165000,1
blk.19.ffn_down_exps.weight,247,70328500992,4456448,2048x4096x256,256,1.165000,1
blk.39.ffn_up_exps.weight,34,143308943104,4456448,4096x2048x256,256,1.165000,1
blk.30.ffn_down_exps.weight,0,108644798720,4456448,2048x4096x256,256,1.164000,4
blk.7.ffn_up_exps.weight,61,28792524544,4456448,4096x2048x256,256,1.164000,3
blk.22.ffn_down_exps.weight,115,80498104576,4456448,2048x4096x256,256,1.161000,2
blk.12.ffn_up_exps.weight,23,46545830656,4456448,4096x2048x256,256,1.160000,3
blk.29.ffn_up_exps.weight,215,108291578112,4456448,4096x2048x256,256,1.159000,1
blk.3.ffn_up_exps.weight,255,15327482624,4456448,4096x2048x256,256,1.159000,1
blk.36.ffn_down_exps.weight,90,130540268288,4456448,2048x4096x256,256,1.159000,1
blk.15.ffn_down_exps.weight,198,55780542208,4456448,2048x4096x256,256,1.158000,1
blk.15.ffn_down_exps.weight,82,55263594240,4456448,2048x4096x256,256,1.158000,1
blk.21.ffn_down_exps.weight,135,76994175232,4456448,2048x4096x256,256,1.158000,4
blk.35.ffn_up_exps.weight,113,129331409664,4456448,4096x2048x256,256,1.158000,1
blk.0.ffn_down_exps.weight,190,2018925312,4456448,2048x4096x256,256,1.157000,1
blk.10.ffn_up_exps.weight,182,40089609472,4456448,4096x2048x256,256,1.156000,1
blk.1.ffn_up_exps.weight,224,8018332928,4456448,4096x2048x256,256,1.154000,1
blk.1.ffn_up_exps.weight,242,8098548992,4456448,4096x2048x256,256,1.154000,1
blk.1.ffn_up_exps.weight,40,7198346496,4456448,4096x2048x256,256,1.154000,1
blk.8.ffn_down_exps.weight,28,29956818688,4456448,2048x4096x256,256,1.154000,3
blk.16.ffn_down_exps.weight,252,59614248704,4456448,2048x4096x256,256,1.153000,5
blk.34.ffn_down_exps.weight,144,123616120064,4456448,2048x4096x256,256,1.153000,1
blk.19.ffn_up_exps.weight,224,72507704064,4456448,4096x2048x256,256,1.152000,5
blk.23.ffn_up_exps.weight,247,86939795200,4456448,4096x2048x256,256,1.152000,6
blk.24.ffn_up_exps.weight,130,90011449088,4456448,4096x2048x256,256,1.151000,6
blk.26.ffn_up_exps.weight,62,96873207040,4456448,4096x2048x256,256,1.151000,4
blk.6.ffn_down_exps.weight,209,23598639360,4456448,2048x4096x256,256,1.151000,2
blk.0.ffn_down_exps.weight,150,1840667392,4456448,2048x4096x256,256,1.150000,1
blk.0.ffn_down_exps.weight,163,1898601216,4456448,2048x4096x256,256,1.150000,1
blk.13.ffn_up_exps.weight,178,50808318208,4456448,4096x2048x256,256,1.149000,1
blk.21.ffn_up_exps.weight,148,79333810432,4456448,4096x2048x256,256,1.148000,1
blk.21.ffn_up_exps.weight,50,78897078528,4456448,4096x2048x256,256,1.148000,1
blk.28.ffn_up_exps.weight,91,104167240448,4456448,4096x2048x256,256,1.146000,3
blk.1.ffn_up_exps.weight,66,7314214144,4456448,4096x2048x256,256,1.145000,1
blk.22.ffn_up_exps.weight,249,83376969984,4456448,4096x2048x256,256,1.144000,1
blk.39.ffn_down_exps.weight,34,141027241728,4456448,2048x4096x256,256,1.144000,1
blk.18.ffn_down_exps.weight,65,65945689344,4456448,2048x4096x256,256,1.143000,7
blk.31.ffn_up_exps.weight,45,114698778368,4456448,4096x2048x256,256,1.143000,2
blk.16.ffn_up_exps.weight,106,61245308672,4456448,4096x2048x256,256,1.141000,1
blk.29.ffn_up_exps.weight,104,107796912384,4456448,4096x2048x256,256,1.141000,1
blk.29.ffn_up_exps.weight,3,107346811136,4456448,4096x2048x256,256,1.141000,1
blk.12.ffn_down_exps.weight,36,44322063104,4456448,2048x4096x256,256,1.140000,1
blk.0.ffn_down_exps.weight,120,1706973952,4456448,2048x4096x256,256,1.138000,2
blk.17.ffn_down_exps.weight,190,62909687040,4456448,2048x4096x256,256,1.138000,1
blk.17.ffn_down_exps.weight,234,63105770752,4456448,2048x4096x256,256,1.138000,1
blk.35.ffn_up_exps.weight,131,129411625728,4456448,4096x2048x256,256,1.138000,2
blk.16.ffn_up_exps.weight,143,61410197248,4456448,4096x2048x256,256,1.137000,1
blk.23.ffn_down_exps.weight,206,84475379456,4456448,2048x4096x256,256,1.137000,8
blk.1.ffn_up_exps.weight,250,8134200576,4456448,4096x2048x256,256,1.135000,2
blk.22.ffn_up_exps.weight,172,83033823488,4456448,4096x2048x256,256,1.135000,1
blk.23.ffn_up_exps.weight,104,86302523136,4456448,4096x2048x256,256,1.135000,1
blk.23.ffn_up_exps.weight,233,86877404928,4456448,4096x2048x256,256,1.135000,1
blk.30.ffn_up_exps.weight,203,111831159040,4456448,4096x2048x256,256,1.134000,1
blk.30.ffn_up_exps.weight,6,110953238784,4456448,4096x2048x256,256,1.134000,1
blk.31.ffn_down_exps.weight,183,113032066816,4456448,2048x4096x256,256,1.133000,1
blk.35.ffn_up_exps.weight,178,129621078784,4456448,4096x2048x256,256,1.133000,1
blk.17.ffn_down_exps.weight,205,62976533760,4456448,2048x4096x256,256,1.131000,4
blk.25.ffn_up_exps.weight,13,93061782784,4456448,4096x2048x256,256,1.131000,8
blk.38.ffn_up_exps.weight,27,139706009856,4456448,4096x2048x256,256,1.131000,1
blk.9.ffn_down_exps.weight,0,33403776256,4456448,2048x4096x256,256,1.131000,2
blk.1.ffn_up_exps.weight,130,7599426816,4456448,4096x2048x256,256,1.129000,2
blk.14.ffn_up_exps.weight,47,53817581824,4456448,4096x2048x256,256,1.126000,1
blk.3.ffn_down_exps.weight,19,11994059520,4456448,2048x4096x256,256,1.126000,3
blk.7.ffn_down_exps.weight,135,26840600320,4456448,2048x4096x256,256,1.126000,3
blk.17.ffn_up_exps.weight,110,64834872576,4456448,4096x2048x256,256,1.125000,1
blk.28.ffn_up_exps.weight,161,104479191808,4456448,4096x2048x256,256,1.125000,1
blk.11.ffn_up_exps.weight,141,43478633216,4456448,4096x2048x256,256,1.124000,4
blk.1.ffn_up_exps.weight,179,7817792768,4456448,4096x2048x256,256,1.123000,2
blk.14.ffn_up_exps.weight,15,53674975488,4456448,4096x2048x256,256,1.123000,2
blk.6.ffn_down_exps.weight,15,22734088448,4456448,2048x4096x256,256,1.123000,4
blk.18.ffn_up_exps.weight,103,68396735744,4456448,4096x2048x256,256,1.122000,1
blk.18.ffn_up_exps.weight,246,69034007808,4456448,4096x2048x256,256,1.122000,1
blk.33.ffn_down_exps.weight,207,120303817984,4456448,2048x4096x256,256,1.122000,1
blk.33.ffn_down_exps.weight,4,119399159040,4456448,2048x4096x256,256,1.122000,1
blk.25.ffn_down_exps.weight,233,91760499968,4456448,2048x4096x256,256,1.119000,1
blk.10.ffn_up_exps.weight,129,39853417728,4456448,4096x2048x256,256,1.118000,1
blk.10.ffn_up_exps.weight,62,39554835712,4456448,4096x2048x256,256,1.118000,1
blk.27.ffn_down_exps.weight,240,98956491520,4456448,2048x4096x256,256,1.118000,1
blk.27.ffn_down_exps.weight,31,98025093888,4456448,2048x4096x256,256,1.118000,1
blk.31.ffn_down_exps.weight,71,112532944640,4456448,2048x4096x256,256,1.118000,6
blk.4.ffn_up_exps.weight,198,18666523392,4456448,4096x2048x256,256,1.117000,5
blk.20.ffn_down_exps.weight,49,73039182592,4456448,2048x4096x256,256,1.115000,1
blk.22.ffn_up_exps.weight,99,82708502784,4456448,4096x2048x256,256,1.115000,5
blk.0.ffn_down_exps.weight,20,1261329152,4456448,2048x4096x256,256,1.114000,1
blk.16.ffn_up_exps.weight,252,61895950080,4456448,4096x2048x256,256,1.114000,5
blk.18.ffn_up_exps.weight,167,68681948416,4456448,4096x2048x256,256,1.114000,5
blk.4.ffn_up_exps.weight,177,18572937984,4456448,4096x2048x256,256,1.114000,4
blk.0.ffn_down_exps.weight,177,1960991488,4456448,2048x4096x256,256,1.113000,1
blk.0.ffn_down_exps.weight,27,1292524288,4456448,2048x4096x256,256,1.113000,1
blk.25.ffn_down_exps.weight,232,91756043520,4456448,2048x4096x256,256,1.112000,6
blk.3.ffn_up_exps.weight,45,14391628544,4456448,4096x2048x256,256,1.111000,2
blk.29.ffn_down_exps.weight,108,105533036800,4456448,2048x4096x256,256,1.110000,1
blk.33.ffn_down_exps.weight,102,119835890944,4456448,2048x4096x256,256,1.110000,1
blk.39.ffn_down_exps.weight,52,141107457792,4456448,2048x4096x256,256,1.110000,5
blk.19.ffn_up_exps.weight,39,71683261184,4456448,4096x2048x256,256,1.109000,3
blk.35.ffn_up_exps.weight,70,129139782400,4456448,4096x2048x256,256,1.109000,3
blk.37.ffn_down_exps.weight,68,134013964544,4456448,2048x4096x256,256,1.109000,6
blk.17.ffn_down_exps.weight,11,62111982848,4456448,2048x4096x256,256,1.108000,5
blk.20.ffn_up_exps.weight,49,75320883968,4456448,4096x2048x256,256,1.108000,1
blk.29.ffn_down_exps.weight,215,106009876736,4456448,2048x4096x256,256,1.108000,1
blk.38.ffn_up_exps.weight,140,140209588480,4456448,4096x2048x256,256,1.108000,5
blk.3.ffn_up_exps.weight,212,15135855360,4456448,4096x2048x256,256,1.107000,3
blk.7.ffn_down_exps.weight,40,26417237760,4456448,2048x4096x256,256,1.107000,1
blk.13.ffn_down_exps.weight,107,48210209024,4456448,2048x4096x256,256,1.104000,1
blk.13.ffn_down_exps.weight,132,48321620224,4456448,2048x4096x256,256,1.104000,1
blk.33.ffn_up_exps.weight,229,122683561216,4456448,4096x2048x256,256,1.104000,1
blk.33.ffn_up_exps.weight,239,122728125696,4456448,4096x2048x256,256,1.104000,1
blk.35.ffn_up_exps.weight,115,129340322560,4456448,4096x2048x256,256,1.103000,2
blk.2.ffn_up_exps.weight,103,11075262720,4456448,4096x2048x256,256,1.101000,1
blk.2.ffn_up_exps.weight,137,11226781952,4456448,4096x2048x256,256,1.101000,1
blk.20.ffn_down_exps.weight,38,72990161664,4456448,2048x4096x256,256,1.101000,1
blk.23.ffn_down_exps.weight,29,83686588160,4456448,2048x4096x256,256,1.101000,2
blk.39.ffn_up_exps.weight,52,143389159168,4456448,4096x2048x256,256,1.101000,5
blk.31.ffn_up_exps.weight,204,115407353600,4456448,4096x2048x256,256,1.100000,1
blk.2.ffn_down_exps.weight,130,8913885440,4456448,2048x4096x256,256,1.099000,1
blk.2.ffn_down_exps.weight,141,8962906368,4456448,2048x4096x256,256,1.099000,1
blk.2.ffn_down_exps.weight,143,8971819264,4456448,2048x4096x256,256,1.099000,1
blk.22.ffn_down_exps.weight,172,80752122112,4456448,2048x4096x256,256,1.099000,1
blk.7.ffn_up_exps.weight,233,29559033600,4456448,4096x2048x256,256,1.099000,6
blk.9.ffn_down_exps.weight,72,33724640512,4456448,2048x4096x256,256,1.098000,6
blk.37.ffn_down_exps.weight,152,134388306176,4456448,2048x4096x256,256,1.097000,6
blk.21.ffn_up_exps.weight,85,79053054208,4456448,4096x2048x256,256,1.096000,5
blk.18.ffn_down_exps.weight,130,66235358464,4456448,2048x4096x256,256,1.095000,1
blk.27.ffn_down_exps.weight,73,98212264704,4456448,2048x4096x256,256,1.095000,6
blk.4.ffn_down_exps.weight,104,15965915904,4456448,2048x4096x256,256,1.095000,2
blk.25.ffn_up_exps.weight,233,94042201344,4456448,4096x2048x256,256,1.094000,1
blk.23.ffn_down_exps.weight,169,84310490880,4456448,2048x4096x256,256,1.093000,5
blk.28.ffn_down_exps.weight,161,102197490432,4456448,2048x4096x256,256,1.093000,1
blk.4.ffn_down_exps.weight,107,15979285248,4456448,2048x4096x256,256,1.093000,1
blk.4.ffn_down_exps.weight,29,15631682304,4456448,2048x4096x256,256,1.093000,1
blk.17.ffn_down_exps.weight,209,62994359552,4456448,2048x4096x256,256,1.092000,2
blk.35.ffn_up_exps.weight,175,129607709440,4456448,4096x2048x256,256,1.092000,1
blk.33.ffn_up_exps.weight,207,122585519360,4456448,4096x2048x256,256,1.089000,1
blk.33.ffn_up_exps.weight,4,121680860416,4456448,4096x2048x256,256,1.089000,1
blk.1.ffn_down_exps.weight,65,5028056320,4456448,2048x4096x256,256,1.087000,1
blk.8.ffn_up_exps.weight,34,32265258752,4456448,4096x2048x256,256,1.087000,3
blk.19.ffn_down_exps.weight,48,69441667840,4456448,2048x4096x256,256,1.086000,1
blk.18.ffn_down_exps.weight,80,66012536064,4456448,2048x4096x256,256,1.085000,3
blk.25.ffn_up_exps.weight,104,93467319552,4456448,4096x2048x256,256,1.083000,1
blk.10.ffn_down_exps.weight,182,37807908096,4456448,2048x4096x256,256,1.081000,1
blk.30.ffn_down_exps.weight,9,108684906752,4456448,2048x4096x256,256,1.080000,3
blk.8.ffn_down_exps.weight,230,30857021184,4456448,2048x4096x256,256,1.080000,3
blk.14.ffn_down_exps.weight,148,51985981696,4456448,2048x4096x256,256,1.079000,4
blk.4.ffn_up_exps.weight,192,18639784704,4456448,4096x2048x256,256,1.079000,4
blk.26.ffn_down_exps.weight,131,94899000576,4456448,2048x4096x256,256,1.078000,1
blk.26.ffn_down_exps.weight,240,95384753408,4456448,2048x4096x256,256,1.078000,1
blk.27.ffn_down_exps.weight,248,98992143104,4456448,2048x4096x256,256,1.078000,2
blk.0.ffn_up_exps.weight,157,4153563904,4456448,4096x2048x256,256,1.077000,1
blk.0.ffn_up_exps.weight,71,3770309376,4456448,4096x2048x256,256,1.077000,1
blk.18.ffn_up_exps.weight,187,68771077376,4456448,4096x2048x256,256,1.075000,4
blk.10.ffn_up_exps.weight,234,40321344768,4456448,4096x2048x256,256,1.074000,4
blk.4.ffn_down_exps.weight,114,16010480384,4456448,2048x4096x256,256,1.074000,2
blk.7.ffn_down_exps.weight,233,27277332224,4456448,2048x4096x256,256,1.072000,6
blk.35.ffn_up_exps.weight,138,129442820864,4456448,4096x2048x256,256,1.070000,1
blk.2.ffn_down_exps.weight,215,9292683520,4456448,2048x4096x256,256,1.069000,1
blk.2.ffn_down_exps.weight,22,8432589056,4456448,2048x4096x256,256,1.069000,1
blk.16.ffn_down_exps.weight,113,58994802432,4456448,2048x4096x256,256,1.067000,1
blk.34.ffn_down_exps.weight,126,123535904000,4456448,2048x4096x256,256,1.066000,1
blk.34.ffn_down_exps.weight,67,123272973568,4456448,2048x4096x256,256,1.066000,1
blk.0.ffn_down_exps.weight,176,1956535040,4456448,2048x4096x256,256,1.065000,1
blk.37.ffn_down_exps.weight,123,134259069184,4456448,2048x4096x256,256,1.065000,8
blk.2.ffn_down_exps.weight,117,8855951616,4456448,2048x4096x256,256,1.064000,3
blk.10.ffn_down_exps.weight,115,37509326080,4456448,2048x4096x256,256,1.063000,1
blk.10.ffn_down_exps.weight,209,37928232192,4456448,2048x4096x256,256,1.063000,1
blk.15.ffn_up_exps.weight,198,58062243584,4456448,4096x2048x256,256,1.063000,1
blk.15.ffn_up_exps.weight,82,57545295616,4456448,4096x2048x256,256,1.063000,1
blk.38.ffn_down_exps.weight,12,137357461760,4456448,2048x4096x256,256,1.063000,1
blk.7.ffn_up_exps.weight,54,28761329408,4456448,4096x2048x256,256,1.063000,2
blk.35.ffn_down_exps.weight,70,126858081024,4456448,2048x4096x256,256,1.060000,3
blk.9.ffn_up_exps.weight,114,36193512704,4456448,4096x2048x256,256,1.060000,3
blk.9.ffn_down_exps.weight,52,33635511552,4456448,2048x4096x256,256,1.059000,3
blk.12.ffn_up_exps.weight,36,46603764480,4456448,4096x2048x256,256,1.058000,1
blk.3.ffn_down_exps.weight,45,12109927168,4456448,2048x4096x256,256,1.055000,2
blk.26.ffn_up_exps.weight,131,97180701952,4456448,4096x2048x256,256,1.054000,1
blk.26.ffn_up_exps.weight,240,97666454784,4456448,4096x2048x256,256,1.054000,1
blk.39.ffn_down_exps.weight,57,141129740032,4456448,2048x4096x256,256,1.054000,2
blk.13.ffn_down_exps.weight,53,47969560832,4456448,2048x4096x256,256,1.052000,1
blk.17.ffn_up_exps.weight,33,64491726080,4456448,4096x2048x256,256,1.051000,1
blk.27.ffn_up_exps.weight,248,101273844480,4456448,4096x2048x256,256,1.050000,2
blk.30.ffn_up_exps.weight,0,110926500096,4456448,4096x2048x256,256,1.049000,4
blk.29.ffn_down_exps.weight,149,105715751168,4456448,2048x4096x256,256,1.048000,1
blk.29.ffn_down_exps.weight,94,105470646528,4456448,2048x4096x256,256,1.048000,1
blk.17.ffn_up_exps.weight,104,64808133888,4456448,4096x2048x256,256,1.046000,5
blk.3.ffn_up_exps.weight,164,14921945856,4456448,4096x2048x256,256,1.045000,1
blk.0.ffn_down_exps.weight,141,1800559360,4456448,2048x4096x256,256,1.044000,1
blk.15.ffn_up_exps.weight,240,58249414400,4456448,4096x2048x256,256,1.044000,1
blk.21.ffn_up_exps.weight,197,79552176384,4456448,4096x2048x256,256,1.044000,4
blk.3.ffn_down_exps.weight,117,12430791424,4456448,2048x4096x256,256,1.044000,1
blk.9.ffn_down_exps.weight,114,33911811328,4456448,2048x4096x256,256,1.044000,3
blk.30.ffn_down_exps.weight,96,109072617728,4456448,2048x4096x256,256,1.042000,6
blk.19.ffn_down_exps.weight,224,70226002688,4456448,2048x4096x256,256,1.040000,5
blk.2.ffn_up_exps.weight,90,11017328896,4456448,4096x2048x256,256,1.040000,3
blk.22.ffn_down_exps.weight,133,80578320640,4456448,2048x4096x256,256,1.040000,4
blk.29.ffn_up_exps.weight,81,107694414080,4456448,4096x2048x256,256,1.040000,3
blk.32.ffn_down_exps.weight,211,116749905664,4456448,2048x4096x256,256,1.040000,5
blk.0.ffn_down_exps.weight,36,1332632320,4456448,2048x4096x256,256,1.037000,2
blk.30.ffn_up_exps.weight,9,110966608128,4456448,4096x2048x256,256,1.036000,3
blk.21.ffn_down_exps.weight,197,77270475008,4456448,2048x4096x256,256,1.034000,4
blk.5.ffn_down_exps.weight,82,19439612160,4456448,2048x4096x256,256,1.033000,3
blk.6.ffn_down_exps.weight,150,23335708928,4456448,2048x4096x256,256,1.032000,4
blk.5.ffn_up_exps.weight,93,21770334464,4456448,4096x2048x256,256,1.031000,2
blk.2.ffn_up_exps.weight,25,10727659776,4456448,4096x2048x256,256,1.030000,1
blk.2.ffn_up_exps.weight,60,10883635456,4456448,4096x2048x256,256,1.030000,1
blk.35.ffn_up_exps.weight,6,128854569728,4456448,4096x2048x256,256,1.030000,5
blk.7.ffn_down_exps.weight,54,26479628032,4456448,2048x4096x256,256,1.030000,2
blk.10.ffn_down_exps.weight,210,37932688640,4456448,2048x4096x256,256,1.029000,4
blk.17.ffn_down_exps.weight,104,62526432512,4456448,2048x4096x256,256,1.028000,5
blk.19.ffn_up_exps.weight,182,72320533248,4456448,4096x2048x256,256,1.028000,3
blk.1.ffn_down_exps.weight,66,5032512768,4456448,2048x4096x256,256,1.026000,1
blk.22.ffn_up_exps.weight,158,82971433216,4456448,4096x2048x256,256,1.026000,2
blk.34.ffn_up_exps.weight,181,126062710016,4456448,4096x2048x256,256,1.026000,2
blk.3.ffn_down_exps.weight,145,12555571968,4456448,2048x4096x256,256,1.025000,2
blk.30.ffn_down_exps.weight,246,109741084928,4456448,2048x4096x256,256,1.024000,1
blk.0.ffn_down_exps.weight,200,2063489792,4456448,2048x4096x256,256,1.023000,2
blk.38.ffn_up_exps.weight,193,140445780224,4456448,4096x2048x256,256,1.023000,5
blk.11.ffn_up_exps.weight,106,43322657536,4456448,4096x2048x256,256,1.022000,10
blk.0.ffn_up_exps.weight,245,4545731328,4456448,4096x2048x256,256,1.021000,1
blk.19.ffn_down_exps.weight,40,69406016256,4456448,2048x4096x256,256,1.021000,1
blk.3.ffn_up_exps.weight,63,14471844608,4456448,4096x2048x256,256,1.021000,2
blk.20.ffn_up_exps.weight,98,75539249920,4456448,4096x2048x256,256,1.019000,3
blk.22.ffn_down_exps.weight,99,80426801408,4456448,2048x4096x256,256,1.019000,5
blk.5.ffn_up_exps.weight,78,21703487744,4456448,4096x2048x256,256,1.019000,4
blk.37.ffn_up_exps.weight,123,136540770560,4456448,4096x2048x256,256,1.018000,8
blk.33.ffn_up_exps.weight,154,122349327616,4456448,4096x2048x256,256,1.016000,1
blk.1.ffn_up_exps.weight,32,7162694912,4456448,4096x2048x256,256,1.013000,5
blk.1.ffn_up_exps.weight,82,7385517312,4456448,4096x2048x256,256,1.013000,5
blk.7.ffn_up_exps.weight,252,29643706112,4456448,4096x2048x256,256,1.013000,5
blk.9.ffn_up_exps.weight,96,36113296640,4456448,4096x2048x256,256,1.012000,5
blk.14.ffn_up_exps.weight,148,54267683072,4456448,4096x2048x256,256,1.011000,4
blk.19.ffn_up_exps.weight,48,71723369216,4456448,4096x2048x256,256,1.011000,1
